date,COVID_HOSP,reporting_week,reporting_year,numcases_total,numcases_weekly,ratecases_total,numdeaths_total,numdeaths_weekly,ratedeaths_total,ratecases_last7,ratedeaths_last7,numcases_last14,numdeaths_last14,ratecases_last14,ratedeaths_last14,avgcases_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7,numtotal_all_distributed,numtotal_pfizerbiontech_distributed,numtotal_pfizerbiontech_5_11_distributed,numtotal_moderna_distributed,numtotal_astrazeneca_distributed,numtotal_janssen_distributed,numtotal_novavax_distributed,as_of_date
2021-01-02,4388,53,2020,596376,49006,1559.31,15715,814,41.09,128.13,2.13,94138.0,1626.0,246.14,4.25,7000.86,18.3,116.29,0.3,424150,255450,0,168700,0,0,0,2020-12-31
2021-01-03,4516,1,2021,653014,56638,1707.4,16726,1011,43.73,148.09,2.64,105644.0,1825.0,276.22,4.77,8091.14,21.16,144.43,0.38,424150,255450,0,168700,0,0,0,2020-12-31
2021-01-04,4593,1,2021,653014,56638,1707.4,16726,1011,43.73,148.09,2.64,105644.0,1825.0,276.22,4.77,8091.14,21.16,144.43,0.38,424150,255450,0,168700,0,0,0,2020-12-31
2021-01-05,4669,1,2021,653014,56638,1707.4,16726,1011,43.73,148.09,2.64,105644.0,1825.0,276.22,4.77,8091.14,21.16,144.43,0.38,424150,255450,0,168700,0,0,0,2020-12-31
2021-01-06,4661,1,2021,653014,56638,1707.4,16726,1011,43.73,148.09,2.64,105644.0,1825.0,276.22,4.77,8091.14,21.16,144.43,0.38,424150,255450,0,168700,0,0,0,2020-12-31
2021-01-07,4678,1,2021,653014,56638,1707.4,16726,1011,43.73,148.09,2.64,105644.0,1825.0,276.22,4.77,8091.14,21.16,144.43,0.38,424150,255450,0,168700,0,0,0,2020-12-31
2021-01-08,4637,1,2021,653014,56638,1707.4,16726,1011,43.73,148.09,2.64,105644.0,1825.0,276.22,4.77,8091.14,21.16,144.43,0.38,548950,380250,0,168700,0,0,0,2021-01-07
2021-01-09,4688,1,2021,653014,56638,1707.4,16726,1011,43.73,148.09,2.64,105644.0,1825.0,276.22,4.77,8091.14,21.16,144.43,0.38,548950,380250,0,168700,0,0,0,2021-01-07
2021-01-10,4861,2,2021,702767,49753,1837.49,17758,1032,46.43,130.09,2.7,106391.0,2043.0,278.17,5.34,7107.57,18.58,147.43,0.39,548950,380250,0,168700,0,0,0,2021-01-07
2021-01-11,4930,2,2021,702767,49753,1837.49,17758,1032,46.43,130.09,2.7,106391.0,2043.0,278.17,5.34,7107.57,18.58,147.43,0.39,548950,380250,0,168700,0,0,0,2021-01-07
2021-01-12,4920,2,2021,702767,49753,1837.49,17758,1032,46.43,130.09,2.7,106391.0,2043.0,278.17,5.34,7107.57,18.58,147.43,0.39,548950,380250,0,168700,0,0,0,2021-01-07
2021-01-13,4928,2,2021,702767,49753,1837.49,17758,1032,46.43,130.09,2.7,106391.0,2043.0,278.17,5.34,7107.57,18.58,147.43,0.39,548950,380250,0,168700,0,0,0,2021-01-07
2021-01-14,4871,2,2021,702767,49753,1837.49,17758,1032,46.43,130.09,2.7,106391.0,2043.0,278.17,5.34,7107.57,18.58,147.43,0.39,548950,380250,0,168700,0,0,0,2021-01-07
2021-01-15,4778,2,2021,702767,49753,1837.49,17758,1032,46.43,130.09,2.7,106391.0,2043.0,278.17,5.34,7107.57,18.58,147.43,0.39,765100,588900,0,176200,0,0,0,2021-01-14
2021-01-16,4719,2,2021,702767,49753,1837.49,17758,1032,46.43,130.09,2.7,106391.0,2043.0,278.17,5.34,7107.57,18.58,147.43,0.39,765100,588900,0,176200,0,0,0,2021-01-14
2021-01-17,4779,3,2021,743058,40291,1942.83,18843,1085,49.27,105.35,2.84,90044.0,2117.0,235.43,5.54,5755.86,15.05,155.0,0.41,765100,588900,0,176200,0,0,0,2021-01-14
2021-01-18,4747,3,2021,743058,40291,1942.83,18843,1085,49.27,105.35,2.84,90044.0,2117.0,235.43,5.54,5755.86,15.05,155.0,0.41,765100,588900,0,176200,0,0,0,2021-01-14
2021-01-19,4633,3,2021,743058,40291,1942.83,18843,1085,49.27,105.35,2.84,90044.0,2117.0,235.43,5.54,5755.86,15.05,155.0,0.41,765100,588900,0,176200,0,0,0,2021-01-14
2021-01-20,4564,3,2021,743058,40291,1942.83,18843,1085,49.27,105.35,2.84,90044.0,2117.0,235.43,5.54,5755.86,15.05,155.0,0.41,765100,588900,0,176200,0,0,0,2021-01-14
2021-01-21,4472,3,2021,743058,40291,1942.83,18843,1085,49.27,105.35,2.84,90044.0,2117.0,235.43,5.54,5755.86,15.05,155.0,0.41,765100,588900,0,176200,0,0,0,2021-01-14
2021-01-22,4403,3,2021,743058,40291,1942.83,18843,1085,49.27,105.35,2.84,90044.0,2117.0,235.43,5.54,5755.86,15.05,155.0,0.41,1119225,779025,0,340200,0,0,0,2021-01-21
2021-01-23,4272,3,2021,743058,40291,1942.83,18843,1085,49.27,105.35,2.84,90044.0,2117.0,235.43,5.54,5755.86,15.05,155.0,0.41,1119225,779025,0,340200,0,0,0,2021-01-21
2021-01-24,4286,4,2021,775456,32398,2027.54,19802,959,51.78,84.71,2.51,72689.0,2044.0,190.06,5.34,4628.29,12.1,137.0,0.36,1119225,779025,0,340200,0,0,0,2021-01-21
2021-01-25,4204,4,2021,775456,32398,2027.54,19802,959,51.78,84.71,2.51,72689.0,2044.0,190.06,5.34,4628.29,12.1,137.0,0.36,1119225,779025,0,340200,0,0,0,2021-01-21
2021-01-26,4080,4,2021,775456,32398,2027.54,19802,959,51.78,84.71,2.51,72689.0,2044.0,190.06,5.34,4628.29,12.1,137.0,0.36,1119225,779025,0,340200,0,0,0,2021-01-21
2021-01-27,3999,4,2021,775456,32398,2027.54,19802,959,51.78,84.71,2.51,72689.0,2044.0,190.06,5.34,4628.29,12.1,137.0,0.36,1119225,779025,0,340200,0,0,0,2021-01-21
2021-01-28,3931,4,2021,775456,32398,2027.54,19802,959,51.78,84.71,2.51,72689.0,2044.0,190.06,5.34,4628.29,12.1,137.0,0.36,1119225,779025,0,340200,0,0,0,2021-01-21
2021-01-29,3737,4,2021,775456,32398,2027.54,19802,959,51.78,84.71,2.51,72689.0,2044.0,190.06,5.34,4628.29,12.1,137.0,0.36,1119225,779025,0,340200,0,0,0,2021-01-21
2021-01-30,3702,4,2021,775456,32398,2027.54,19802,959,51.78,84.71,2.51,72689.0,2044.0,190.06,5.34,4628.29,12.1,137.0,0.36,1119225,779025,0,340200,0,0,0,2021-01-21
2021-01-31,3682,5,2021,801485,26029,2095.6,20550,748,53.73,68.06,1.96,58427.0,1707.0,152.77,4.46,3718.43,9.72,106.86,0.28,1119225,779025,0,340200,0,0,0,2021-01-21
2021-02-01,3506,5,2021,801485,26029,2095.6,20550,748,53.73,68.06,1.96,58427.0,1707.0,152.77,4.46,3718.43,9.72,106.86,0.28,1119225,779025,0,340200,0,0,0,2021-01-21
2021-02-02,3564,5,2021,801485,26029,2095.6,20550,748,53.73,68.06,1.96,58427.0,1707.0,152.77,4.46,3718.43,9.72,106.86,0.28,1119225,779025,0,340200,0,0,0,2021-01-21
2021-02-03,3432,5,2021,801485,26029,2095.6,20550,748,53.73,68.06,1.96,58427.0,1707.0,152.77,4.46,3718.43,9.72,106.86,0.28,1119225,779025,0,340200,0,0,0,2021-01-21
2021-02-04,3316,5,2021,801485,26029,2095.6,20550,748,53.73,68.06,1.96,58427.0,1707.0,152.77,4.46,3718.43,9.72,106.86,0.28,1119225,779025,0,340200,0,0,0,2021-01-21
2021-02-05,3182,5,2021,801485,26029,2095.6,20550,748,53.73,68.06,1.96,58427.0,1707.0,152.77,4.46,3718.43,9.72,106.86,0.28,1198200,858000,0,340200,0,0,0,2021-02-04
2021-02-06,3120,5,2021,801485,26029,2095.6,20550,748,53.73,68.06,1.96,58427.0,1707.0,152.77,4.46,3718.43,9.72,106.86,0.28,1198200,858000,0,340200,0,0,0,2021-02-04
2021-02-07,3157,6,2021,823805,22320,2153.96,21077,527,55.11,58.36,1.38,48349.0,1275.0,126.42,3.33,3188.57,8.34,75.29,0.2,1198200,858000,0,340200,0,0,0,2021-02-04
2021-02-08,3048,6,2021,823805,22320,2153.96,21077,527,55.11,58.36,1.38,48349.0,1275.0,126.42,3.33,3188.57,8.34,75.29,0.2,1198200,858000,0,340200,0,0,0,2021-02-04
2021-02-09,2969,6,2021,823805,22320,2153.96,21077,527,55.11,58.36,1.38,48349.0,1275.0,126.42,3.33,3188.57,8.34,75.29,0.2,1198200,858000,0,340200,0,0,0,2021-02-04
2021-02-10,2814,6,2021,823805,22320,2153.96,21077,527,55.11,58.36,1.38,48349.0,1275.0,126.42,3.33,3188.57,8.34,75.29,0.2,1198200,858000,0,340200,0,0,0,2021-02-04
2021-02-11,2707,6,2021,823805,22320,2153.96,21077,527,55.11,58.36,1.38,48349.0,1275.0,126.42,3.33,3188.57,8.34,75.29,0.2,1198200,858000,0,340200,0,0,0,2021-02-04
2021-02-12,2621,6,2021,823805,22320,2153.96,21077,527,55.11,58.36,1.38,48349.0,1275.0,126.42,3.33,3188.57,8.34,75.29,0.2,1198200,858000,0,340200,0,0,0,2021-02-04
2021-02-13,2605,6,2021,823805,22320,2153.96,21077,527,55.11,58.36,1.38,48349.0,1275.0,126.42,3.33,3188.57,8.34,75.29,0.2,1198200,858000,0,340200,0,0,0,2021-02-04
2021-02-14,2603,7,2021,843805,20000,2206.25,21460,383,56.11,52.29,1.0,42320.0,910.0,110.65,2.38,2857.14,7.47,54.71,0.14,1443400,928200,0,515200,0,0,0,2021-02-11
2021-02-15,2520,7,2021,843805,20000,2206.25,21460,383,56.11,52.29,1.0,42320.0,910.0,110.65,2.38,2857.14,7.47,54.71,0.14,1443400,928200,0,515200,0,0,0,2021-02-11
2021-02-16,2565,7,2021,843805,20000,2206.25,21460,383,56.11,52.29,1.0,42320.0,910.0,110.65,2.38,2857.14,7.47,54.71,0.14,1443400,928200,0,515200,0,0,0,2021-02-11
2021-02-17,2467,7,2021,843805,20000,2206.25,21460,383,56.11,52.29,1.0,42320.0,910.0,110.65,2.38,2857.14,7.47,54.71,0.14,1443400,928200,0,515200,0,0,0,2021-02-11
2021-02-18,2445,7,2021,843805,20000,2206.25,21460,383,56.11,52.29,1.0,42320.0,910.0,110.65,2.38,2857.14,7.47,54.71,0.14,1443400,928200,0,515200,0,0,0,2021-02-11
2021-02-19,2374,7,2021,843805,20000,2206.25,21460,383,56.11,52.29,1.0,42320.0,910.0,110.65,2.38,2857.14,7.47,54.71,0.14,1846340,1328340,0,518000,0,0,0,2021-02-18
2021-02-20,2349,7,2021,843805,20000,2206.25,21460,383,56.11,52.29,1.0,42320.0,910.0,110.65,2.38,2857.14,7.47,54.71,0.14,1846340,1328340,0,518000,0,0,0,2021-02-18
2021-02-21,2412,8,2021,864842,21037,2261.25,21782,322,56.95,55.0,0.84,41037.0,705.0,107.3,1.84,3005.29,7.86,46.0,0.12,1846340,1328340,0,518000,0,0,0,2021-02-18
2021-02-22,2361,8,2021,864842,21037,2261.25,21782,322,56.95,55.0,0.84,41037.0,705.0,107.3,1.84,3005.29,7.86,46.0,0.12,1846340,1328340,0,518000,0,0,0,2021-02-18
2021-02-23,2356,8,2021,864842,21037,2261.25,21782,322,56.95,55.0,0.84,41037.0,705.0,107.3,1.84,3005.29,7.86,46.0,0.12,1846340,1328340,0,518000,0,0,0,2021-02-18
2021-02-24,2288,8,2021,864842,21037,2261.25,21782,322,56.95,55.0,0.84,41037.0,705.0,107.3,1.84,3005.29,7.86,46.0,0.12,1846340,1328340,0,518000,0,0,0,2021-02-18
2021-02-25,2260,8,2021,864842,21037,2261.25,21782,322,56.95,55.0,0.84,41037.0,705.0,107.3,1.84,3005.29,7.86,46.0,0.12,1846340,1328340,0,518000,0,0,0,2021-02-18
2021-02-26,2191,8,2021,864842,21037,2261.25,21782,322,56.95,55.0,0.84,41037.0,705.0,107.3,1.84,3005.29,7.86,46.0,0.12,2437464,1806864,0,630600,0,0,0,2021-02-25
2021-02-27,2203,8,2021,864842,21037,2261.25,21782,322,56.95,55.0,0.84,41037.0,705.0,107.3,1.84,3005.29,7.86,46.0,0.12,2437464,1806864,0,630600,0,0,0,2021-02-25
2021-02-28,2209,9,2021,884630,19788,2312.99,22035,253,57.61,51.74,0.66,40825.0,575.0,106.74,1.5,2826.86,7.39,36.14,0.09,2437464,1806864,0,630600,0,0,0,2021-02-25
2021-03-01,2185,9,2021,884630,19788,2312.99,22035,253,57.61,51.74,0.66,40825.0,575.0,106.74,1.5,2826.86,7.39,36.14,0.09,2437464,1806864,0,630600,0,0,0,2021-02-25
2021-03-02,2152,9,2021,884630,19788,2312.99,22035,253,57.61,51.74,0.66,40825.0,575.0,106.74,1.5,2826.86,7.39,36.14,0.09,2437464,1806864,0,630600,0,0,0,2021-02-25
2021-03-03,2151,9,2021,884630,19788,2312.99,22035,253,57.61,51.74,0.66,40825.0,575.0,106.74,1.5,2826.86,7.39,36.14,0.09,2437464,1806864,0,630600,0,0,0,2021-02-25
2021-03-04,2113,9,2021,884630,19788,2312.99,22035,253,57.61,51.74,0.66,40825.0,575.0,106.74,1.5,2826.86,7.39,36.14,0.09,2437464,1806864,0,630600,0,0,0,2021-02-25
2021-03-05,2098,9,2021,884630,19788,2312.99,22035,253,57.61,51.74,0.66,40825.0,575.0,106.74,1.5,2826.86,7.39,36.14,0.09,2437464,1806864,0,630600,0,0,0,2021-02-25
2021-03-06,2097,9,2021,884630,19788,2312.99,22035,253,57.61,51.74,0.66,40825.0,575.0,106.74,1.5,2826.86,7.39,36.14,0.09,2437464,1806864,0,630600,0,0,0,2021-02-25
2021-03-07,2140,10,2021,906755,22125,2370.84,22250,215,58.18,57.85,0.56,41913.0,468.0,109.59,1.22,3160.71,8.26,30.71,0.08,2934364,2251464,0,682900,0,0,0,2021-03-03
2021-03-08,2075,10,2021,906755,22125,2370.84,22250,215,58.18,57.85,0.56,41913.0,468.0,109.59,1.22,3160.71,8.26,30.71,0.08,2934364,2251464,0,682900,0,0,0,2021-03-03
2021-03-09,2140,10,2021,906755,22125,2370.84,22250,215,58.18,57.85,0.56,41913.0,468.0,109.59,1.22,3160.71,8.26,30.71,0.08,2934364,2251464,0,682900,0,0,0,2021-03-03
2021-03-10,2102,10,2021,906755,22125,2370.84,22250,215,58.18,57.85,0.56,41913.0,468.0,109.59,1.22,3160.71,8.26,30.71,0.08,2934364,2251464,0,682900,0,0,0,2021-03-03
2021-03-11,2117,10,2021,906755,22125,2370.84,22250,215,58.18,57.85,0.56,41913.0,468.0,109.59,1.22,3160.71,8.26,30.71,0.08,3881064,2696064,0,685500,499500,0,0,2021-03-10
2021-03-12,2093,10,2021,906755,22125,2370.84,22250,215,58.18,57.85,0.56,41913.0,468.0,109.59,1.22,3160.71,8.26,30.71,0.08,3881564,2696064,0,685500,500000,0,0,2021-03-11
2021-03-13,2134,10,2021,906755,22125,2370.84,22250,215,58.18,57.85,0.56,41913.0,468.0,109.59,1.22,3160.71,8.26,30.71,0.08,3881564,2696064,0,685500,500000,0,0,2021-03-11
2021-03-14,2213,11,2021,931072,24317,2434.42,22448,198,58.69,63.58,0.52,46442.0,413.0,121.43,1.08,3473.86,9.08,28.29,0.07,3881564,2696064,0,685500,500000,0,0,2021-03-11
2021-03-15,2184,11,2021,931072,24317,2434.42,22448,198,58.69,63.58,0.52,46442.0,413.0,121.43,1.08,3473.86,9.08,28.29,0.07,3881564,2696064,0,685500,500000,0,0,2021-03-11
2021-03-16,2192,11,2021,931072,24317,2434.42,22448,198,58.69,63.58,0.52,46442.0,413.0,121.43,1.08,3473.86,9.08,28.29,0.07,3881564,2696064,0,685500,500000,0,0,2021-03-11
2021-03-17,2221,11,2021,931072,24317,2434.42,22448,198,58.69,63.58,0.52,46442.0,413.0,121.43,1.08,3473.86,9.08,28.29,0.07,3881564,2696064,0,685500,500000,0,0,2021-03-11
2021-03-18,2231,11,2021,931072,24317,2434.42,22448,198,58.69,63.58,0.52,46442.0,413.0,121.43,1.08,3473.86,9.08,28.29,0.07,4768964,3140664,0,1128300,500000,0,0,2021-03-17
2021-03-19,2261,11,2021,931072,24317,2434.42,22448,198,58.69,63.58,0.52,46442.0,413.0,121.43,1.08,3473.86,9.08,28.29,0.07,4768964,3140664,0,1128300,500000,0,0,2021-03-17
2021-03-20,2300,11,2021,931072,24317,2434.42,22448,198,58.69,63.58,0.52,46442.0,413.0,121.43,1.08,3473.86,9.08,28.29,0.07,4768964,3140664,0,1128300,500000,0,0,2021-03-17
2021-03-21,2313,12,2021,962019,30947,2515.34,22658,210,59.24,80.92,0.55,55264.0,408.0,144.5,1.07,4421.0,11.56,30.0,0.08,4768964,3140664,0,1128300,500000,0,0,2021-03-17
2021-03-22,2412,12,2021,962019,30947,2515.34,22658,210,59.24,80.92,0.55,55264.0,408.0,144.5,1.07,4421.0,11.56,30.0,0.08,4768964,3140664,0,1128300,500000,0,0,2021-03-17
2021-03-23,2415,12,2021,962019,30947,2515.34,22658,210,59.24,80.92,0.55,55264.0,408.0,144.5,1.07,4421.0,11.56,30.0,0.08,4768964,3140664,0,1128300,500000,0,0,2021-03-17
2021-03-24,2418,12,2021,962019,30947,2515.34,22658,210,59.24,80.92,0.55,55264.0,408.0,144.5,1.07,4421.0,11.56,30.0,0.08,4768964,3140664,0,1128300,500000,0,0,2021-03-17
2021-03-25,2497,12,2021,962019,30947,2515.34,22658,210,59.24,80.92,0.55,55264.0,408.0,144.5,1.07,4421.0,11.56,30.0,0.08,6178008,4335228,0,1342780,500000,0,0,2021-03-25
2021-03-26,2482,12,2021,962019,30947,2515.34,22658,210,59.24,80.92,0.55,55264.0,408.0,144.5,1.07,4421.0,11.56,30.0,0.08,6178008,4335228,0,1342780,500000,0,0,2021-03-25
2021-03-27,2514,12,2021,962019,30947,2515.34,22658,210,59.24,80.92,0.55,55264.0,408.0,144.5,1.07,4421.0,11.56,30.0,0.08,6178008,4335228,0,1342780,500000,0,0,2021-03-25
2021-03-28,2584,13,2021,1001658,39639,2618.98,22846,188,59.73,103.64,0.49,70586.0,398.0,184.56,1.04,5662.71,14.81,26.86,0.07,6178008,4335228,0,1342780,500000,0,0,2021-03-25
2021-03-29,2651,13,2021,1001658,39639,2618.98,22846,188,59.73,103.64,0.49,70586.0,398.0,184.56,1.04,5662.71,14.81,26.86,0.07,6178008,4335228,0,1342780,500000,0,0,2021-03-25
2021-03-30,2655,13,2021,1001658,39639,2618.98,22846,188,59.73,103.64,0.49,70586.0,398.0,184.56,1.04,5662.71,14.81,26.86,0.07,6178008,4335228,0,1342780,500000,0,0,2021-03-25
2021-03-31,2691,13,2021,1001658,39639,2618.98,22846,188,59.73,103.64,0.49,70586.0,398.0,184.56,1.04,5662.71,14.81,26.86,0.07,6178008,4335228,0,1342780,500000,0,0,2021-03-25
2021-04-01,2706,13,2021,1001658,39639,2618.98,22846,188,59.73,103.64,0.49,70586.0,398.0,184.56,1.04,5662.71,14.81,26.86,0.07,7441448,5530968,0,1410480,500000,0,0,2021-03-31
2021-04-02,2801,13,2021,1001658,39639,2618.98,22846,188,59.73,103.64,0.49,70586.0,398.0,184.56,1.04,5662.71,14.81,26.86,0.07,7441448,5530968,0,1410480,500000,0,0,2021-03-31
2021-04-03,2879,13,2021,1001658,39639,2618.98,22846,188,59.73,103.64,0.49,70586.0,398.0,184.56,1.04,5662.71,14.81,26.86,0.07,7441448,5530968,0,1410480,500000,0,0,2021-03-31
2021-04-04,2961,14,2021,1053819,52161,2755.36,23082,236,60.35,136.38,0.62,91800.0,424.0,240.02,1.11,7451.57,19.48,33.71,0.09,7441448,5530968,0,1410480,500000,0,0,2021-03-31
2021-04-05,3089,14,2021,1053819,52161,2755.36,23082,236,60.35,136.38,0.62,91800.0,424.0,240.02,1.11,7451.57,19.48,33.71,0.09,10059962,6169782,0,1945280,1944900,0,0,2021-04-05
2021-04-06,3142,14,2021,1053819,52161,2755.36,23082,236,60.35,136.38,0.62,91800.0,424.0,240.02,1.11,7451.57,19.48,33.71,0.09,10059962,6169782,0,1945280,1944900,0,0,2021-04-05
2021-04-07,3205,14,2021,1053819,52161,2755.36,23082,236,60.35,136.38,0.62,91800.0,424.0,240.02,1.11,7451.57,19.48,33.71,0.09,10059962,6169782,0,1945280,1944900,0,0,2021-04-05
2021-04-08,3269,14,2021,1053819,52161,2755.36,23082,236,60.35,136.38,0.62,91800.0,424.0,240.02,1.11,7451.57,19.48,33.71,0.09,10542312,6550032,0,1998280,1994000,0,0,2021-04-07
2021-04-09,3373,14,2021,1053819,52161,2755.36,23082,236,60.35,136.38,0.62,91800.0,424.0,240.02,1.11,7451.57,19.48,33.71,0.09,10542312,6550032,0,1998280,1994000,0,0,2021-04-07
2021-04-10,3535,14,2021,1053819,52161,2755.36,23082,236,60.35,136.38,0.62,91800.0,424.0,240.02,1.11,7451.57,19.48,33.71,0.09,10542312,6550032,0,1998280,1994000,0,0,2021-04-07
2021-04-11,3668,15,2021,1114932,61113,2915.15,23372,290,61.11,159.79,0.76,113274.0,526.0,296.17,1.38,8730.43,22.83,41.43,0.11,10542312,6550032,0,1998280,1994000,0,0,2021-04-07
2021-04-12,3778,15,2021,1114932,61113,2915.15,23372,290,61.11,159.79,0.76,113274.0,526.0,296.17,1.38,8730.43,22.83,41.43,0.11,10542312,6550032,0,1998280,1994000,0,0,2021-04-07
2021-04-13,3883,15,2021,1114932,61113,2915.15,23372,290,61.11,159.79,0.76,113274.0,526.0,296.17,1.38,8730.43,22.83,41.43,0.11,11399542,7204062,0,2000980,2194500,0,0,2021-04-12
2021-04-14,3922,15,2021,1114932,61113,2915.15,23372,290,61.11,159.79,0.76,113274.0,526.0,296.17,1.38,8730.43,22.83,41.43,0.11,11399542,7204062,0,2000980,2194500,0,0,2021-04-12
2021-04-15,4038,15,2021,1114932,61113,2915.15,23372,290,61.11,159.79,0.76,113274.0,526.0,296.17,1.38,8730.43,22.83,41.43,0.11,12703382,7569102,0,2818380,2315900,0,0,2021-04-14
2021-04-16,4196,15,2021,1114932,61113,2915.15,23372,290,61.11,159.79,0.76,113274.0,526.0,296.17,1.38,8730.43,22.83,41.43,0.11,12703382,7569102,0,2818380,2315900,0,0,2021-04-14
2021-04-17,4289,15,2021,1114932,61113,2915.15,23372,290,61.11,159.79,0.76,113274.0,526.0,296.17,1.38,8730.43,22.83,41.43,0.11,12703382,7569102,0,2818380,2315900,0,0,2021-04-14
2021-04-18,4406,16,2021,1172885,57953,3066.68,23712,340,62.0,151.53,0.89,119066.0,630.0,311.32,1.65,8279.0,21.65,48.57,0.13,12703382,7569102,0,2818380,2315900,0,0,2021-04-14
2021-04-19,4420,16,2021,1172885,57953,3066.68,23712,340,62.0,151.53,0.89,119066.0,630.0,311.32,1.65,8279.0,21.65,48.57,0.13,12703382,7569102,0,2818380,2315900,0,0,2021-04-14
2021-04-20,4518,16,2021,1172885,57953,3066.68,23712,340,62.0,151.53,0.89,119066.0,630.0,311.32,1.65,8279.0,21.65,48.57,0.13,13371462,8198562,0,2856880,2316020,0,0,2021-04-19
2021-04-21,4500,16,2021,1172885,57953,3066.68,23712,340,62.0,151.53,0.89,119066.0,630.0,311.32,1.65,8279.0,21.65,48.57,0.13,13371462,8198562,0,2856880,2316020,0,0,2021-04-19
2021-04-22,4485,16,2021,1172885,57953,3066.68,23712,340,62.0,151.53,0.89,119066.0,630.0,311.32,1.65,8279.0,21.65,48.57,0.13,13760772,8588172,0,2856580,2316020,0,0,2021-04-21
2021-04-23,4458,16,2021,1172885,57953,3066.68,23712,340,62.0,151.53,0.89,119066.0,630.0,311.32,1.65,8279.0,21.65,48.57,0.13,13760772,8588172,0,2856580,2316020,0,0,2021-04-21
2021-04-24,4522,16,2021,1172885,57953,3066.68,23712,340,62.0,151.53,0.89,119066.0,630.0,311.32,1.65,8279.0,21.65,48.57,0.13,13760772,8588172,0,2856580,2316020,0,0,2021-04-21
2021-04-25,4562,17,2021,1227868,54983,3210.44,24034,322,62.84,143.76,0.84,112936.0,662.0,295.29,1.73,7854.71,20.54,46.0,0.12,13760772,8588172,0,2856580,2316020,0,0,2021-04-21
2021-04-26,4546,17,2021,1227868,54983,3210.44,24034,322,62.84,143.76,0.84,112936.0,662.0,295.29,1.73,7854.71,20.54,46.0,0.12,13760772,8588172,0,2856580,2316020,0,0,2021-04-21
2021-04-27,4516,17,2021,1227868,54983,3210.44,24034,322,62.84,143.76,0.84,112936.0,662.0,295.29,1.73,7854.71,20.54,46.0,0.12,14444052,9271452,0,2856580,2316020,0,0,2021-04-26
2021-04-28,4427,17,2021,1227868,54983,3210.44,24034,322,62.84,143.76,0.84,112936.0,662.0,295.29,1.73,7854.71,20.54,46.0,0.12,14444052,9271452,0,2856580,2316020,0,0,2021-04-26
2021-04-29,4382,17,2021,1227868,54983,3210.44,24034,322,62.84,143.76,0.84,112936.0,662.0,295.29,1.73,7854.71,20.54,46.0,0.12,14779842,9607242,0,2856580,2316020,0,0,2021-04-29
2021-04-30,4335,17,2021,1227868,54983,3210.44,24034,322,62.84,143.76,0.84,112936.0,662.0,295.29,1.73,7854.71,20.54,46.0,0.12,14779842,9607242,0,2856580,2316020,0,0,2021-04-29
2021-05-01,4387,17,2021,1227868,54983,3210.44,24034,322,62.84,143.76,0.84,112936.0,662.0,295.29,1.73,7854.71,20.54,46.0,0.12,14779842,9607242,0,2856580,2316020,0,0,2021-04-29
2021-05-02,4439,18,2021,1280564,52696,3348.22,24347,313,63.66,137.78,0.82,107679.0,635.0,281.54,1.66,7528.0,19.68,44.71,0.12,14779842,9607242,0,2856580,2316020,0,0,2021-04-29
2021-05-03,4330,18,2021,1280564,52696,3348.22,24347,313,63.66,137.78,0.82,107679.0,635.0,281.54,1.66,7528.0,19.68,44.71,0.12,14779842,9607242,0,2856580,2316020,0,0,2021-04-29
2021-05-04,4226,18,2021,1280564,52696,3348.22,24347,313,63.66,137.78,0.82,107679.0,635.0,281.54,1.66,7528.0,19.68,44.71,0.12,16817112,10996032,0,3505060,2316020,0,0,2021-05-03
2021-05-05,4165,18,2021,1280564,52696,3348.22,24347,313,63.66,137.78,0.82,107679.0,635.0,281.54,1.66,7528.0,19.68,44.71,0.12,16817112,10996032,0,3505060,2316020,0,0,2021-05-03
2021-05-06,4045,18,2021,1280564,52696,3348.22,24347,313,63.66,137.78,0.82,107679.0,635.0,281.54,1.66,7528.0,19.68,44.71,0.12,18096092,11630172,0,4147440,2318480,0,0,2021-05-06
2021-05-07,3958,18,2021,1280564,52696,3348.22,24347,313,63.66,137.78,0.82,107679.0,635.0,281.54,1.66,7528.0,19.68,44.71,0.12,18096092,11630172,0,4147440,2318480,0,0,2021-05-06
2021-05-08,3939,18,2021,1280564,52696,3348.22,24347,313,63.66,137.78,0.82,107679.0,635.0,281.54,1.66,7528.0,19.68,44.71,0.12,18096092,11630172,0,4147440,2318480,0,0,2021-05-06
2021-05-09,3996,19,2021,1324122,43558,3462.11,24672,325,64.51,113.89,0.85,96254.0,638.0,251.67,1.67,6222.57,16.27,46.43,0.12,18096092,11630172,0,4147440,2318480,0,0,2021-05-06
2021-05-10,3875,19,2021,1324122,43558,3462.11,24672,325,64.51,113.89,0.85,96254.0,638.0,251.67,1.67,6222.57,16.27,46.43,0.12,18096092,11630172,0,4147440,2318480,0,0,2021-05-06
2021-05-11,3891,19,2021,1324122,43558,3462.11,24672,325,64.51,113.89,0.85,96254.0,638.0,251.67,1.67,6222.57,16.27,46.43,0.12,20000022,13132452,0,4549090,2318480,0,0,2021-05-11
2021-05-12,3826,19,2021,1324122,43558,3462.11,24672,325,64.51,113.89,0.85,96254.0,638.0,251.67,1.67,6222.57,16.27,46.43,0.12,20000022,13132452,0,4549090,2318480,0,0,2021-05-11
